basin,date,year,daily_basin_avg_in,daily_max_bin_in
Bexar,2022-11-22,2022,0.32415403480797883,0.42913300000000004
Bexar,2022-11-23,2022,0.10462962163642171,0.19685000000000002
Bexar,2022-11-24,2022,0.06171196336396224,0.228346
Bexar,2022-11-25,2022,0.11287475341153005,0.240157
Bexar,2022-11-26,2022,0.7335777649374686,1.118108
Bexar,2022-11-27,2022,0.004840082578809886,0.019685
Bexar,2022-11-28,2022,0,0
Bexar,2022-11-29,2022,7.959458624712827e-4,0.011811
Bexar,2022-11-30,2022,0,0
Bexar,2022-12-01,2022,0,0
Bexar,2022-12-02,2022,0.04748744981100039,0.129921
Bexar,2022-12-03,2022,0.0018460856809691384,0.019685
Bexar,2022-12-04,2022,0,0
Bexar,2022-12-05,2022,0.04779520327967497,0.110236
Bexar,2022-12-06,2022,0,0
Bexar,2022-12-07,2022,6.68954521010492e-4,0.011811
Bexar,2022-12-08,2022,0.007946629857737773,0.03937
Bexar,2022-12-09,2022,4.370233249969844e-4,0.011811
Bexar,2022-12-10,2022,0,0
Bexar,2022-12-11,2022,0.011813637382460869,0.15748
Bexar,2022-12-12,2022,0,0
Bexar,2022-12-13,2022,0.023480766217263086,0.059055
Bexar,2022-12-14,2022,0.04586013409089452,0.094488
Bexar,2022-12-15,2022,0,0
Bexar,2022-12-16,2022,0,0
Bexar,2022-12-17,2022,0,0
Bexar,2022-12-18,2022,0,0
Bexar,2022-12-19,2022,0.21258134643875526,0.413385
Bexar,2022-12-20,2022,0.40322767297364753,0.6102350000000001
Bexar,2022-12-21,2022,0,0
Bexar,2022-12-22,2022,0,0
Bexar,2022-12-23,2022,0,0
Bexar,2022-12-24,2022,0,0
Bexar,2022-12-25,2022,0,0
Bexar,2022-12-26,2022,0,0
Bexar,2022-12-27,2022,0,0
Bexar,2022-12-28,2022,0,0
Bexar,2022-12-29,2022,0,0
Bexar,2022-12-30,2022,7.68773600424772e-4,0.019685
Bexar,2022-12-31,2022,0.06622252585411746,0.133858
Blanco,2022-01-01,2022,1.3523319793310124e-4,0.003937
Blanco,2022-01-02,2022,0.011963154695793357,0.19291300000000003
Blanco,2022-01-03,2022,0,0
Blanco,2022-01-04,2022,0,0
Blanco,2022-01-05,2022,0,0
Blanco,2022-01-06,2022,0,0
Blanco,2022-01-07,2022,0,0
Blanco,2022-01-08,2022,0.07232455505421007,0.17322800000000002
Blanco,2022-01-09,2022,0.010342995075238781,0.07086600000000001
Blanco,2022-01-10,2022,0,0
Blanco,2022-01-11,2022,0,0
Blanco,2022-01-12,2022,5.758795515531625e-4,0.011811
Blanco,2022-01-13,2022,0,0
Blanco,2022-01-14,2022,0,0
Blanco,2022-01-15,2022,0,0
Blanco,2022-01-16,2022,0,0
Blanco,2022-01-17,2022,0,0
Blanco,2022-01-18,2022,0,0
Blanco,2022-01-19,2022,0,0
Blanco,2022-01-20,2022,0.0014962543019178029,0.051181000000000004
Blanco,2022-01-21,2022,4.6985949484691143e-4,0.003937
Blanco,2022-01-22,2022,0,0
Blanco,2022-01-23,2022,0,0
Blanco,2022-01-24,2022,0.010795780802368192,0.035433000000000006
Blanco,2022-01-25,2022,0.05831139835603016,0.114173
Blanco,2022-01-26,2022,0,0
Blanco,2022-01-27,2022,0,0
Blanco,2022-01-28,2022,0.025984652158496217,0.059055
Blanco,2022-01-29,2022,0,0
Blanco,2022-01-30,2022,0,0
Blanco,2022-01-31,2022,0.30149460669504274,0.7480300000000001
Blanco,2022-02-01,2022,0.719086145375165,1.492123
Blanco,2022-02-02,2022,0,0
Blanco,2022-02-03,2022,1.2803677518014174,2.71653
Blanco,2022-02-04,2022,0.19006007118524984,0.31496
Blanco,2022-02-05,2022,0,0
Blanco,2022-02-06,2022,0,0
Blanco,2022-02-07,2022,0,0
Blanco,2022-02-08,2022,0,0
Blanco,2022-02-09,2022,0,0
Blanco,2022-02-10,2022,0,0
Blanco,2022-02-11,2022,0,0
Blanco,2022-02-12,2022,0,0
Blanco,2022-02-13,2022,0.0018684077949416421,0.019685
Blanco,2022-02-14,2022,0,0
Blanco,2022-02-15,2022,0,0
Blanco,2022-02-16,2022,0,0
Blanco,2022-02-17,2022,0.012742458517392648,0.11811
Blanco,2022-02-18,2022,0,0
Blanco,2022-02-19,2022,0,0
Blanco,2022-02-20,2022,0,0
Blanco,2022-02-21,2022,0,0
Blanco,2022-02-22,2022,6.593571400569651e-4,0.011811
Blanco,2022-02-23,2022,0,0
Blanco,2022-02-24,2022,0.004656774137632166,0.023622
Blanco,2022-02-25,2022,0,0
Blanco,2022-02-26,2022,6.950789278209029e-4,0.019685
Blanco,2022-02-27,2022,0.020614641110467444,0.051181000000000004
Blanco,2022-02-28,2022,0,0
Blanco,2022-03-01,2022,0,0
Blanco,2022-03-02,2022,0,0
Blanco,2022-03-03,2022,0,0
Blanco,2022-03-04,2022,0,0
Blanco,2022-03-05,2022,0.001547185042939324,0.011811
Blanco,2022-03-06,2022,0.00660530512523075,0.055118
Blanco,2022-03-07,2022,0.08118148744000175,0.259842
Blanco,2022-03-08,2022,0.004934417316830622,0.031496
Blanco,2022-03-09,2022,0.001989068445913846,0.035433000000000006
Blanco,2022-03-10,2022,0,0
Blanco,2022-03-11,2022,0.0012060657211678946,0.023622
Blanco,2022-03-12,2022,0.0020316102315794567,0.019685
Blanco,2022-03-13,2022,0,0
Blanco,2022-03-14,2022,0,0
Blanco,2022-03-15,2022,1.334968554565666e-4,0.003937
Blanco,2022-03-16,2022,0,0
Blanco,2022-03-17,2022,0,0
Blanco,2022-03-18,2022,0,0
Blanco,2022-03-19,2022,0,0
Blanco,2022-03-20,2022,0,0
Blanco,2022-03-21,2022,0.05195041853409878,0.09842500000000001
Blanco,2022-03-22,2022,0.4687788671071707,1.161415
Blanco,2022-03-23,2022,0.00965368417300992,0.08267700000000001
Blanco,2022-03-24,2022,0,0
Blanco,2022-03-25,2022,0,0
Blanco,2022-03-26,2022,0,0
Blanco,2022-03-27,2022,0,0
Blanco,2022-03-28,2022,0,0
Blanco,2022-03-29,2022,0,0
Blanco,2022-03-30,2022,0.12411408564575117,0.19291300000000003
Blanco,2022-03-31,2022,5.859989511221504e-4,0.011811
Blanco,2022-04-01,2022,0,0
Blanco,2022-04-02,2022,0,0
Blanco,2022-04-03,2022,0,0
Blanco,2022-04-04,2022,0,0
Blanco,2022-04-05,2022,0,0
Blanco,2022-04-06,2022,0,0
Blanco,2022-04-07,2022,0,0
Blanco,2022-04-08,2022,0,0
Blanco,2022-04-09,2022,0,0
Blanco,2022-04-10,2022,0,0
Blanco,2022-04-11,2022,0.07927167423693365,0.299212
Blanco,2022-04-12,2022,0,0
Blanco,2022-04-13,2022,0.004965024120007496,0.08267700000000001
Blanco,2022-04-14,2022,2.132811844360389e-4,0.011811
Blanco,2022-04-15,2022,0,0
Blanco,2022-04-16,2022,0,0
Blanco,2022-04-17,2022,0,0
Blanco,2022-04-18,2022,0.007637737537042369,0.110236
Blanco,2022-04-19,2022,0,0
Blanco,2022-04-20,2022,0.0784746905159357,0.188976
Blanco,2022-04-21,2022,0,0
Blanco,2022-04-22,2022,0.014409397473006782,0.043307000000000005
Blanco,2022-04-23,2022,0,0
Blanco,2022-04-24,2022,0,0
Blanco,2022-04-25,2022,0.002832333653660879,0.019685
Blanco,2022-04-26,2022,0.8125025001730823,1.476375
Blanco,2022-04-27,2022,0.006572071887059593,0.055118
Blanco,2022-04-28,2022,1.7333316496903972e-4,0.011811
Blanco,2022-04-29,2022,0.0023845977645080333,0.07086600000000001
Blanco,2022-04-30,2022,0.009317824516270128,0.059055
Blanco,2022-05-01,2022,0.029839432491615633,0.133858
Blanco,2022-05-02,2022,0.014074262973299351,0.07086600000000001
Blanco,2022-05-03,2022,0.004179171875266646,0.043307000000000005
Blanco,2022-05-04,2022,8.975446456363176e-6,0.003937
Blanco,2022-05-05,2022,0.14484106605628583,0.555117
Blanco,2022-05-06,2022,0.23333651860125776,0.7480300000000001
Blanco,2022-05-07,2022,0,0
Blanco,2022-05-08,2022,0,0
Blanco,2022-05-09,2022,0,0
Blanco,2022-05-10,2022,0,0
Blanco,2022-05-11,2022,0.001680042231585666,0.03937
Blanco,2022-05-12,2022,0,0
Blanco,2022-05-13,2022,0,0
Blanco,2022-05-14,2022,3.53416456529246e-4,0.051181000000000004
Blanco,2022-05-15,2022,0,0
Blanco,2022-05-16,2022,0,0
Blanco,2022-05-17,2022,0,0
Blanco,2022-05-18,2022,0,0
Blanco,2022-05-19,2022,0,0
Blanco,2022-05-20,2022,0,0
Blanco,2022-05-21,2022,0.018618899544760127,0.08267700000000001
Blanco,2022-05-22,2022,0.32482583614307237,0.767715
Blanco,2022-05-23,2022,0,0
Blanco,2022-05-24,2022,0.010853559158782125,0.10236200000000001
Blanco,2022-05-25,2022,1.2328242809427266,2.043303
Blanco,2022-05-26,2022,0,0
Blanco,2022-05-27,2022,0,0
Blanco,2022-05-28,2022,1.1860310639450839e-4,0.003937
Blanco,2022-05-29,2022,0,0
Blanco,2022-05-30,2022,0,0
Blanco,2022-05-31,2022,0.0024894684874239683,0.11811
Blanco,2022-06-01,2022,0,0
Blanco,2022-06-02,2022,0.009143294546315775,0.15748
Blanco,2022-06-03,2022,0.05713659992176136,0.614172
Blanco,2022-06-04,2022,0.27823303478075967,1.173226
Blanco,2022-06-05,2022,0.0364155361392902,0.114173
Blanco,2022-06-06,2022,0,0
Blanco,2022-06-07,2022,0,0
Blanco,2022-06-08,2022,0,0
Blanco,2022-06-09,2022,0,0
Blanco,2022-06-10,2022,0,0
Blanco,2022-06-11,2022,0,0
Blanco,2022-06-12,2022,0,0
Blanco,2022-06-13,2022,0,0
Blanco,2022-06-14,2022,0,0
Blanco,2022-06-15,2022,0,0
Blanco,2022-06-16,2022,7.602497845821036e-4,0.019685
Blanco,2022-06-17,2022,0,0
Blanco,2022-06-18,2022,0,0
Blanco,2022-06-19,2022,0,0
Blanco,2022-06-20,2022,4.297733270337699e-6,0.023622
Blanco,2022-06-21,2022,0,0
Blanco,2022-06-22,2022,5.741860607494715e-4,0.015748
Blanco,2022-06-23,2022,0,0
Blanco,2022-06-24,2022,0,0
Blanco,2022-06-25,2022,0,0
Blanco,2022-06-26,2022,0,0
Blanco,2022-06-27,2022,0,0
Blanco,2022-06-28,2022,0.6091130497461226,3.114167
Blanco,2022-06-29,2022,0.21215109769794563,2.027555
Blanco,2022-06-30,2022,0,0
Blanco,2022-07-01,2022,0,0
Blanco,2022-07-02,2022,0.009253158175541907,0.27559
Blanco,2022-07-03,2022,0.0017688135682821572,0.09842500000000001
Blanco,2022-07-04,2022,0,0
Blanco,2022-07-05,2022,0,0
Blanco,2022-07-06,2022,0,0
Blanco,2022-07-07,2022,0,0
Blanco,2022-07-08,2022,0,0
Blanco,2022-07-09,2022,0,0
Blanco,2022-07-10,2022,0,0
Blanco,2022-07-11,2022,0.1096295390595614,0.6220460000000001
Blanco,2022-07-12,2022,0.08290992631823664,0.8976360000000001
Blanco,2022-07-13,2022,0.01882228730148316,0.19291300000000003
Blanco,2022-07-14,2022,0.0046772938612880946,0.149606
Blanco,2022-07-15,2022,0.16445572932546224,1.88976
Blanco,2022-07-16,2022,0.008500509735779538,0.251968
Blanco,2022-07-17,2022,0,0
Blanco,2022-07-18,2022,0,0
Blanco,2022-07-19,2022,0,0
Blanco,2022-07-20,2022,0,0
Blanco,2022-07-21,2022,0,0
Blanco,2022-07-22,2022,0,0
Blanco,2022-07-23,2022,0,0
Blanco,2022-07-24,2022,0.003818627172217896,0.09055099999999999
Blanco,2022-07-25,2022,0,0
Blanco,2022-07-26,2022,0,0
Blanco,2022-07-27,2022,0,0
Blanco,2022-07-28,2022,4.262728419126318e-6,0.003937
Blanco,2022-07-29,2022,3.705878099223333e-5,0.003937
Blanco,2022-07-30,2022,0.007044369902821682,0.09055099999999999
Blanco,2022-07-31,2022,0,0
Blanco,2022-08-01,2022,0,0
Blanco,2022-08-02,2022,0,0
Blanco,2022-08-03,2022,0,0
Blanco,2022-08-04,2022,0,0
Blanco,2022-08-05,2022,0,0
Blanco,2022-08-06,2022,0,0
Blanco,2022-08-07,2022,0.03064502366666201,0.208661
Blanco,2022-08-08,2022,0.0010819637559221214,0.14173200000000002
Blanco,2022-08-09,2022,0.07247637445960523,0.444881
Blanco,2022-08-10,2022,2.2711619105593905e-5,0.003937
Blanco,2022-08-11,2022,0.04535570722422828,0.42913300000000004
Blanco,2022-08-12,2022,0.09658654593678404,0.503936
Blanco,2022-08-13,2022,0.00647656575482838,0.10236200000000001
Blanco,2022-08-14,2022,2.4935455409451888e-6,0.015748
Blanco,2022-08-15,2022,0.09653501342619454,0.358267
Blanco,2022-08-16,2022,0.015977436588935204,0.169291
Blanco,2022-08-17,2022,0,0
Blanco,2022-08-18,2022,0,0
Blanco,2022-08-19,2022,0.10725291020603393,0.9370060000000001
Blanco,2022-08-20,2022,0.44934923237092095,2.299208
Blanco,2022-08-21,2022,3.7380341528456165e-4,0.015748
Blanco,2022-08-22,2022,0.014430374999888394,0.043307000000000005
Blanco,2022-08-23,2022,0.6661674472944572,1.854327
Blanco,2022-08-24,2022,0.2980930482062652,1.291336
Blanco,2022-08-25,2022,0.03405413510183846,0.397637
Blanco,2022-08-26,2022,0,0
Blanco,2022-08-27,2022,0.006309137789518437,0.074803
Blanco,2022-08-28,2022,0.01171157588191572,0.216535
Blanco,2022-08-29,2022,0.027424883768755917,0.842518
Blanco,2022-08-30,2022,0.0032043006275961254,0.129921
Blanco,2022-08-31,2022,0.6891237551205216,1.511808
Blanco,2022-09-01,2022,0.37884340764782154,1.2519660000000001
Blanco,2022-09-02,2022,0.006915898489614743,0.169291
Blanco,2022-09-03,2022,0.03582720672366082,0.37401500000000004
Blanco,2022-09-04,2022,0.3563312315010478,2.216531
Blanco,2022-09-05,2022,0.005325793189566004,0.149606
Blanco,2022-09-06,2022,0,0
Blanco,2022-09-07,2022,0.0043947906513935875,0.133858
Blanco,2022-09-08,2022,0.3759188800260993,0.9960610000000001
Blanco,2022-09-09,2022,3.1057142649748316e-4,0.011811
Blanco,2022-09-10,2022,0.02109732818521452,0.562991
Blanco,2022-09-11,2022,0.0466743158116682,0.43307
Blanco,2022-09-12,2022,0.016828370740417226,0.34645600000000004
Blanco,2022-09-13,2022,0,0
Blanco,2022-09-14,2022,0.06508026349493107,0.48425100000000004
Blanco,2022-09-15,2022,0,0
Blanco,2022-09-16,2022,2.8775361650696985e-4,0.015748
Blanco,2022-09-17,2022,0.0025763960812136603,0.062992
Blanco,2022-09-18,2022,0.05393276513242556,0.562991
Blanco,2022-09-19,2022,0,0
Blanco,2022-09-20,2022,0.003995483133852758,0.07086600000000001
Blanco,2022-09-21,2022,0,0
Blanco,2022-09-22,2022,0,0
Blanco,2022-09-23,2022,0,0
Blanco,2022-09-24,2022,0,0
Blanco,2022-09-25,2022,0.011726252220045714,0.23622
Blanco,2022-09-26,2022,6.985990230765262e-4,0.023622
Blanco,2022-09-27,2022,0,0
Blanco,2022-09-28,2022,0,0
Blanco,2022-09-29,2022,0,0
Blanco,2022-09-30,2022,0,0
Blanco,2022-10-01,2022,0,0
Blanco,2022-10-02,2022,0,0
Blanco,2022-10-03,2022,0,0
Blanco,2022-10-04,2022,0,0
Blanco,2022-10-05,2022,0,0
Blanco,2022-10-06,2022,0,0
Blanco,2022-10-07,2022,0,0
Blanco,2022-10-08,2022,7.836788107727676e-4,0.019685
Blanco,2022-10-09,2022,0,0
Blanco,2022-10-10,2022,0,0
Blanco,2022-10-11,2022,0,0
Blanco,2022-10-12,2022,0,0
Blanco,2022-10-13,2022,0.0013808466731652727,0.055118
Blanco,2022-10-14,2022,0,0
Blanco,2022-10-15,2022,0,0
Blanco,2022-10-16,2022,0,0
Blanco,2022-10-17,2022,0.30999126710673436,0.740156
Blanco,2022-10-18,2022,0.0819984857652339,0.216535
Blanco,2022-10-19,2022,0,0
Blanco,2022-10-20,2022,0,0
Blanco,2022-10-21,2022,0,0
Blanco,2022-10-22,2022,0,0
Blanco,2022-10-23,2022,0,0
Blanco,2022-10-24,2022,9.380074027632069e-4,0.019685
Blanco,2022-10-25,2022,0.48010036408663725,0.9370060000000001
Blanco,2022-10-26,2022,0,0
Blanco,2022-10-27,2022,0,0
Blanco,2022-10-28,2022,0.01259397603171321,0.251968
Blanco,2022-10-29,2022,0.595702819934917,0.9488170000000001
Blanco,2022-10-30,2022,0,0
Blanco,2022-10-31,2022,0,0
Blanco,2022-11-01,2022,0.1417803726135091,0.318897
Blanco,2022-11-02,2022,0,0
Blanco,2022-11-03,2022,1.5436929858858649e-4,0.003937
Blanco,2022-11-04,2022,0.007663007186786048,0.03937
Blanco,2022-11-05,2022,0.11483208720385712,1.098423
Blanco,2022-11-06,2022,0,0
Blanco,2022-11-07,2022,0.02014498923117279,0.133858
Blanco,2022-11-08,2022,0.1845624167865073,1.3228320000000002
Blanco,2022-11-09,2022,0.03871406263489881,0.129921
Blanco,2022-11-10,2022,0.006415734187662028,0.019685
Blanco,2022-11-11,2022,0,0
Blanco,2022-11-12,2022,0.14693582517784254,0.29133800000000004
Blanco,2022-11-13,2022,0,0
Blanco,2022-11-14,2022,0.015134271648899094,0.031496
Blanco,2022-11-15,2022,0.15160407813606588,0.29133800000000004
Blanco,2022-11-16,2022,0,0
Blanco,2022-11-17,2022,0,0
Blanco,2022-11-18,2022,0,0
Blanco,2022-11-19,2022,0.037523368175795324,0.09055099999999999
Blanco,2022-11-20,2022,0.4316337875732979,0.6259830000000001
Blanco,2022-11-21,2022,0.029934964251261836,0.07086600000000001
Blanco,2022-11-22,2022,0.22601441967473215,0.417322
Blanco,2022-11-23,2022,0.061627423198055385,0.12204700000000002
Blanco,2022-11-24,2022,0.06989531021978342,0.228346
Blanco,2022-11-25,2022,0.1567420564873696,0.59055
Blanco,2022-11-26,2022,0.9994615148808752,1.5196820000000002
Blanco,2022-11-27,2022,0.0020345887660540474,0.011811
Blanco,2022-11-28,2022,0,0
Blanco,2022-11-29,2022,0,0
Blanco,2022-11-30,2022,0,0
Blanco,2022-12-01,2022,0,0
Blanco,2022-12-02,2022,0.041789024547150964,0.11811
Blanco,2022-12-03,2022,0.021820133653837198,0.062992
Blanco,2022-12-04,2022,1.225083574234746e-4,0.011811
Blanco,2022-12-05,2022,0.016832386001947988,0.059055
Blanco,2022-12-06,2022,3.268144801326766e-4,0.011811
Blanco,2022-12-07,2022,1.6302618069370637e-4,0.011811
Blanco,2022-12-08,2022,5.511868494034159e-4,0.015748
Blanco,2022-12-09,2022,5.994299142400236e-6,0.003937
Blanco,2022-12-10,2022,0,0
Blanco,2022-12-11,2022,0.02234327626442099,0.216535
Blanco,2022-12-12,2022,0,0
Blanco,2022-12-13,2022,0.002758372806681994,0.031496
Blanco,2022-12-14,2022,0.07417402965318766,0.169291
Blanco,2022-12-15,2022,0.004916167251041911,0.062992
Blanco,2022-12-16,2022,0,0
Blanco,2022-12-17,2022,0,0
Blanco,2022-12-18,2022,0,0
Blanco,2022-12-19,2022,0.12004889869712737,0.42913300000000004
Blanco,2022-12-20,2022,0.7271460082895598,1.3622020000000001
Blanco,2022-12-21,2022,0,0
Blanco,2022-12-22,2022,0,0
Blanco,2022-12-23,2022,0,0
Blanco,2022-12-24,2022,0,0
Blanco,2022-12-25,2022,0,0
Blanco,2022-12-26,2022,0,0
Blanco,2022-12-27,2022,0,0
Blanco,2022-12-28,2022,0,0
Blanco,2022-12-29,2022,0,0
Blanco,2022-12-30,2022,0.003727930017904954,0.035433000000000006
Blanco,2022-12-31,2022,0.03303382142376585,0.129921
Cibolo-Dry Comal,2022-01-01,2022,0,0
Cibolo-Dry Comal,2022-01-02,2022,0.013325355189870047,0.350393
Cibolo-Dry Comal,2022-01-03,2022,0,0
Cibolo-Dry Comal,2022-01-04,2022,0,0
Cibolo-Dry Comal,2022-01-05,2022,0,0
Cibolo-Dry Comal,2022-01-06,2022,0,0
Cibolo-Dry Comal,2022-01-07,2022,0,0
Cibolo-Dry Comal,2022-01-08,2022,0.07537528267100112,0.114173
Cibolo-Dry Comal,2022-01-09,2022,0.024623902942757913,0.059055
Cibolo-Dry Comal,2022-01-10,2022,0,0
Cibolo-Dry Comal,2022-01-11,2022,0,0
Cibolo-Dry Comal,2022-01-12,2022,0.004455726145960714,0.031496
Cibolo-Dry Comal,2022-01-13,2022,0,0
Cibolo-Dry Comal,2022-01-14,2022,0,0
Cibolo-Dry Comal,2022-01-15,2022,0,0
Cibolo-Dry Comal,2022-01-16,2022,0,0
Cibolo-Dry Comal,2022-01-17,2022,0,0
Cibolo-Dry Comal,2022-01-18,2022,0,0
Cibolo-Dry Comal,2022-01-19,2022,0,0
Cibolo-Dry Comal,2022-01-20,2022,0,0
Cibolo-Dry Comal,2022-01-21,2022,0.0013876664240367498,0.015748
Cibolo-Dry Comal,2022-01-22,2022,0,0
Cibolo-Dry Comal,2022-01-23,2022,0,0
Cibolo-Dry Comal,2022-01-24,2022,0.005901691697710031,0.031496
Cibolo-Dry Comal,2022-01-25,2022,0.01868037140456193,0.07086600000000001
Cibolo-Dry Comal,2022-01-26,2022,0,0
Cibolo-Dry Comal,2022-01-27,2022,0,0
Cibolo-Dry Comal,2022-01-28,2022,0.03288362761269138,0.08267700000000001
Cibolo-Dry Comal,2022-01-29,2022,0,0
Cibolo-Dry Comal,2022-01-30,2022,0,0
Cibolo-Dry Comal,2022-01-31,2022,0.16446759755817178,0.43700700000000003
Cibolo-Dry Comal,2022-02-01,2022,0.2685778503616613,0.6929120000000001
Cibolo-Dry Comal,2022-02-02,2022,0,0
Cibolo-Dry Comal,2022-02-03,2022,1.401034003471829,2.653538
Cibolo-Dry Comal,2022-02-04,2022,0.2385708212746468,0.40944800000000003
Cibolo-Dry Comal,2022-02-05,2022,0,0
Cibolo-Dry Comal,2022-02-06,2022,0,0
Cibolo-Dry Comal,2022-02-07,2022,0,0
Cibolo-Dry Comal,2022-02-08,2022,0,0
Cibolo-Dry Comal,2022-02-09,2022,0,0
Cibolo-Dry Comal,2022-02-10,2022,0,0
Cibolo-Dry Comal,2022-02-11,2022,0,0
Cibolo-Dry Comal,2022-02-12,2022,0,0
Cibolo-Dry Comal,2022-02-13,2022,2.422767533369009e-4,0.003937
Cibolo-Dry Comal,2022-02-14,2022,0,0
Cibolo-Dry Comal,2022-02-15,2022,0,0
Cibolo-Dry Comal,2022-02-16,2022,0,0
Cibolo-Dry Comal,2022-02-17,2022,6.159647527087214e-4,0.015748
Cibolo-Dry Comal,2022-02-18,2022,0,0
Cibolo-Dry Comal,2022-02-19,2022,0,0
Cibolo-Dry Comal,2022-02-20,2022,0,0
Cibolo-Dry Comal,2022-02-21,2022,1.1271934761609963e-5,0.003937
Cibolo-Dry Comal,2022-02-22,2022,0,0
Cibolo-Dry Comal,2022-02-23,2022,2.838104559777476e-4,0.003937
Cibolo-Dry Comal,2022-02-24,2022,0.003675272130856773,0.019685
Cibolo-Dry Comal,2022-02-25,2022,0,0
Cibolo-Dry Comal,2022-02-26,2022,0,0
Cibolo-Dry Comal,2022-02-27,2022,0.017390515945701342,0.055118
Cibolo-Dry Comal,2022-02-28,2022,0,0
Cibolo-Dry Comal,2022-03-01,2022,0,0
Cibolo-Dry Comal,2022-03-02,2022,0,0
Cibolo-Dry Comal,2022-03-03,2022,0,0
Cibolo-Dry Comal,2022-03-04,2022,0,0
Cibolo-Dry Comal,2022-03-05,2022,0,0
Cibolo-Dry Comal,2022-03-06,2022,0.010334860446217205,0.051181000000000004
Cibolo-Dry Comal,2022-03-07,2022,0.06075589102047331,0.287401
Cibolo-Dry Comal,2022-03-08,2022,0.0032917885210210656,0.035433000000000006
Cibolo-Dry Comal,2022-03-09,2022,0,0
Cibolo-Dry Comal,2022-03-10,2022,0,0
Cibolo-Dry Comal,2022-03-11,2022,0.006913478374245607,0.07874
Cibolo-Dry Comal,2022-03-12,2022,0.005866511896004998,0.051181000000000004
Cibolo-Dry Comal,2022-03-13,2022,0,0
Cibolo-Dry Comal,2022-03-14,2022,0,0
Cibolo-Dry Comal,2022-03-15,2022,0.0026361400073500406,0.051181000000000004
Cibolo-Dry Comal,2022-03-16,2022,0,0
Cibolo-Dry Comal,2022-03-17,2022,0,0
Cibolo-Dry Comal,2022-03-18,2022,0,0
Cibolo-Dry Comal,2022-03-19,2022,0,0
Cibolo-Dry Comal,2022-03-20,2022,0,0
Cibolo-Dry Comal,2022-03-21,2022,0.0726996403623916,0.129921
Cibolo-Dry Comal,2022-03-22,2022,0.267150291430234,0.9960610000000001
Cibolo-Dry Comal,2022-03-23,2022,5.570760596959901e-4,0.023622
Cibolo-Dry Comal,2022-03-24,2022,0,0
Cibolo-Dry Comal,2022-03-25,2022,0,0
Cibolo-Dry Comal,2022-03-26,2022,0,0
Cibolo-Dry Comal,2022-03-27,2022,0,0
Cibolo-Dry Comal,2022-03-28,2022,0,0
Cibolo-Dry Comal,2022-03-29,2022,0,0
Cibolo-Dry Comal,2022-03-30,2022,0.09964236383799285,0.17716500000000002
Cibolo-Dry Comal,2022-03-31,2022,3.42142686718265e-4,0.011811
Cibolo-Dry Comal,2022-04-01,2022,0,0
Cibolo-Dry Comal,2022-04-02,2022,0,0
Cibolo-Dry Comal,2022-04-03,2022,0,0
Cibolo-Dry Comal,2022-04-04,2022,0,0
Cibolo-Dry Comal,2022-04-05,2022,0,0
Cibolo-Dry Comal,2022-04-06,2022,0,0
Cibolo-Dry Comal,2022-04-07,2022,0,0
Cibolo-Dry Comal,2022-04-08,2022,0,0
Cibolo-Dry Comal,2022-04-09,2022,0,0
Cibolo-Dry Comal,2022-04-10,2022,0,0
Cibolo-Dry Comal,2022-04-11,2022,0.13556368757475087,0.523621
Cibolo-Dry Comal,2022-04-12,2022,0,0
Cibolo-Dry Comal,2022-04-13,2022,0.03952856576784802,0.370078
Cibolo-Dry Comal,2022-04-14,2022,0,0
Cibolo-Dry Comal,2022-04-15,2022,0,0
Cibolo-Dry Comal,2022-04-16,2022,0,0
Cibolo-Dry Comal,2022-04-17,2022,0,0
Cibolo-Dry Comal,2022-04-18,2022,0.05941959641472286,1.1653520000000002
Cibolo-Dry Comal,2022-04-19,2022,0,0
Cibolo-Dry Comal,2022-04-20,2022,0.08696421466459371,0.15748
Cibolo-Dry Comal,2022-04-21,2022,0,0
Cibolo-Dry Comal,2022-04-22,2022,0.014580585965069122,0.051181000000000004
Cibolo-Dry Comal,2022-04-23,2022,0,0
Cibolo-Dry Comal,2022-04-24,2022,0,0
Cibolo-Dry Comal,2022-04-25,2022,0.007535503662079446,0.059055
Cibolo-Dry Comal,2022-04-26,2022,1.2554844807486085,3.4606230000000004
Cibolo-Dry Comal,2022-04-27,2022,0.06887726904350805,0.47244
Cibolo-Dry Comal,2022-04-28,2022,0,0
Cibolo-Dry Comal,2022-04-29,2022,5.458121828592941e-5,0.003937
Cibolo-Dry Comal,2022-04-30,2022,0.0037188607607429444,0.023622
Cibolo-Dry Comal,2022-05-01,2022,0.01269311206598825,0.043307000000000005
Cibolo-Dry Comal,2022-05-02,2022,0.06526650051222073,0.200787
Cibolo-Dry Comal,2022-05-03,2022,0.015138182624803109,0.169291
Cibolo-Dry Comal,2022-05-04,2022,0,0
Cibolo-Dry Comal,2022-05-05,2022,0.26025821353054224,0.8582660000000001
Cibolo-Dry Comal,2022-05-06,2022,0.041926352464227476,0.255905
Cibolo-Dry Comal,2022-05-07,2022,0,0
Cibolo-Dry Comal,2022-05-08,2022,0,0
Cibolo-Dry Comal,2022-05-09,2022,0,0
Cibolo-Dry Comal,2022-05-10,2022,0,0
Cibolo-Dry Comal,2022-05-11,2022,0,0
Cibolo-Dry Comal,2022-05-12,2022,0,0
Cibolo-Dry Comal,2022-05-13,2022,0.002675304732196928,0.031496
